1849,1,Bulbasaur,,m,1,1,39,0.5974,2500,2,45000,56,6,9,10,2,151,143,155,Ivysaur,,2,1,,0,0,2,0,1/11/2020
1849,1,Bulbasaur,,m,1,1,39,0.5974,2500,2,45000,56,6,9,10,3,198,189,190,Venusaur,Normal,3,1,,0,0,2,0,1/11/2020
1377,2,Ivysaur,,m,1,2,41,0.6121573,3000,3,50000,60,13,2,0,2,151,143,155,Ivysaur,,2,1,,0,0,1,3000,5/31/2020
1377,2,Ivysaur,,m,1,2,41,0.6121573,3000,3,50000,60,13,2,0,3,198,189,190,Venusaur,Normal,3,1,,0,0,1,3000,5/31/2020
1898,2,Ivysaur,,m,1,2,39,0.5974,2500,2,45000,56,7,7,10,2,151,143,155,Ivysaur,,2,1,,0,0,2,0,4/14/2020
1898,2,Ivysaur,,m,1,2,39,0.5974,2500,2,45000,56,7,7,10,3,198,189,190,Venusaur,Normal,3,1,,0,0,2,0,4/14/2020
286,3,Venusaur,Normal,m,1,3,35,0.5667545,2200,2,35600,48,3,10,13,3,198,189,190,Venusaur,Normal,3,1,,0,0,1,0,9/28/2020
1738,3,Venusaur,Normal,m,1,3,39,0.5974,2500,2,45000,56,11,10,12,3,198,189,190,Venusaur,Normal,3,1,,0,0,5,0,4/6/2020
44,4,Charmander,,m,2,1,7,0.25572005,400,1,1600,6,11,11,10,4,116,93,118,Charmander,,1,1,,0,0,0,400,12/13/2020
44,4,Charmander,,m,2,1,7,0.25572005,400,1,1600,6,11,11,10,5,158,126,151,Charmeleon,,2,1,,0,0,0,400,12/13/2020
44,4,Charmander,,m,2,1,7,0.25572005,400,1,1600,6,11,11,10,6,223,173,186,Charizard,Normal,3,1,,0,0,0,400,12/13/2020
45,4,Charmander,,m,2,1,15,0.3752356,800,1,6400,14,13,12,2,4,116,93,118,Charmander,,1,1,,0,0,0,800,12/13/2020
45,4,Charmander,,m,2,1,15,0.3752356,800,1,6400,14,13,12,2,5,158,126,151,Charmeleon,,2,1,,0,0,0,800,12/13/2020
45,4,Charmander,,m,2,1,15,0.3752356,800,1,6400,14,13,12,2,6,223,173,186,Charizard,Normal,3,1,,0,0,0,800,12/13/2020
119,4,Charmander,,m,2,1,11,0.3210876,600,1,3600,10,7,15,11,4,116,93,118,Charmander,,1,1,,0,0,2,600,12/9/2020
119,4,Charmander,,m,2,1,11,0.3210876,600,1,3600,10,7,15,11,5,158,126,151,Charmeleon,,2,1,,0,0,2,600,12/9/2020
119,4,Charmander,,m,2,1,11,0.3210876,600,1,3600,10,7,15,11,6,223,173,186,Charizard,Normal,3,1,,0,0,2,600,12/9/2020
124,4,Charmander,,m,2,1,33,0.5507927,2200,2,31200,44,8,3,11,4,116,93,118,Charmander,,1,1,,0,0,1,2200,12/3/2020
124,4,Charmander,,m,2,1,33,0.5507927,2200,2,31200,44,8,3,11,5,158,126,151,Charmeleon,,2,1,,0,0,1,2200,12/3/2020
124,4,Charmander,,m,2,1,33,0.5507927,2200,2,31200,44,8,3,11,6,223,173,186,Charizard,Normal,3,1,,0,0,1,2200,12/3/2020
188,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,0,10,13,4,116,93,118,Charmander,,1,1,,0,0,5,0,10/17/2020
188,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,0,10,13,5,158,126,151,Charmeleon,,2,1,,0,0,5,0,10/17/2020
188,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,0,10,13,6,223,173,186,Charizard,Normal,3,1,,0,0,5,0,10/17/2020
190,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,8,12,11,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
190,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,8,12,11,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
190,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,8,12,11,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
191,4,Charmander,,m,2,1,33,0.5507927,2200,2,31200,44,3,7,9,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
191,4,Charmander,,m,2,1,33,0.5507927,2200,2,31200,44,3,7,9,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
191,4,Charmander,,m,2,1,33,0.5507927,2200,2,31200,44,3,7,9,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
192,4,Charmander,,f,2,1,37,0.5822789,2500,2,40000,52,1,14,7,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
192,4,Charmander,,f,2,1,37,0.5822789,2500,2,40000,52,1,14,7,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
192,4,Charmander,,f,2,1,37,0.5822789,2500,2,40000,52,1,14,7,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
194,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,11,5,7,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
194,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,11,5,7,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
194,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,11,5,7,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
195,4,Charmander,,f,2,1,37,0.5822789,2500,2,40000,52,7,10,2,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
195,4,Charmander,,f,2,1,37,0.5822789,2500,2,40000,52,7,10,2,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
195,4,Charmander,,f,2,1,37,0.5822789,2500,2,40000,52,7,10,2,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
196,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,7,2,4,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
196,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,7,2,4,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
196,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,7,2,4,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
197,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,5,4,10,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
197,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,5,4,10,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
197,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,5,4,10,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
198,4,Charmander,,m,2,1,53,0.69414365,4500,4,92000,98,11,4,11,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
198,4,Charmander,,m,2,1,53,0.69414365,4500,4,92000,98,11,4,11,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
198,4,Charmander,,m,2,1,53,0.69414365,4500,4,92000,98,11,4,11,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
199,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,15,13,12,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
199,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,15,13,12,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
199,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,15,13,12,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
200,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,0,2,1,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
200,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,0,2,1,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
200,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,0,2,1,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
201,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,5,11,0,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
201,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,5,11,0,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
201,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,5,11,0,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
202,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,3,5,15,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
202,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,3,5,15,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
202,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,3,5,15,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
203,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,15,13,9,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
203,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,15,13,9,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
203,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,15,13,9,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
204,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,8,13,10,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
204,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,8,13,10,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
204,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,8,13,10,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
205,4,Charmander,,m,2,1,45,0.64065295,3500,3,62000,72,2,3,7,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
205,4,Charmander,,m,2,1,45,0.64065295,3500,3,62000,72,2,3,7,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
205,4,Charmander,,m,2,1,45,0.64065295,3500,3,62000,72,2,3,7,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
206,4,Charmander,,f,2,1,39,0.5974,2500,2,45000,56,10,15,10,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
206,4,Charmander,,f,2,1,39,0.5974,2500,2,45000,56,10,15,10,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
206,4,Charmander,,f,2,1,39,0.5974,2500,2,45000,56,10,15,10,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
208,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,13,11,1,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
208,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,13,11,1,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
208,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,13,11,1,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
209,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,12,6,9,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
209,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,12,6,9,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
209,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,12,6,9,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
210,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,8,5,15,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
210,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,8,5,15,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
210,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,8,5,15,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
211,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,5,6,13,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
211,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,5,6,13,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
211,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,5,6,13,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
212,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,9,0,2,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
212,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,9,0,2,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
212,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,9,0,2,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
213,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,4,0,3,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
213,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,4,0,3,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
213,4,Charmander,,m,2,1,37,0.5822789,2500,2,40000,52,4,0,3,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
214,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,3,10,7,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
214,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,3,10,7,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
214,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,3,10,7,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
215,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,1,9,1,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
215,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,1,9,1,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
215,4,Charmander,,m,2,1,39,0.5974,2500,2,45000,56,1,9,1,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
216,4,Charmander,,f,2,1,57,0.7193991,5000,4,110000,114,15,15,4,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
216,4,Charmander,,f,2,1,57,0.7193991,5000,4,110000,114,15,15,4,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
216,4,Charmander,,f,2,1,57,0.7193991,5000,4,110000,114,15,15,4,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
217,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,11,7,6,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
217,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,11,7,6,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
217,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,11,7,6,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
218,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,7,5,1,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
218,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,7,5,1,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
218,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,7,5,1,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
219,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,4,2,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
219,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,4,2,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
219,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,4,2,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
220,4,Charmander,,f,2,1,35,0.5667545,2200,2,35600,48,15,0,9,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
220,4,Charmander,,f,2,1,35,0.5667545,2200,2,35600,48,15,0,9,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
220,4,Charmander,,f,2,1,35,0.5667545,2200,2,35600,48,15,0,9,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
221,4,Charmander,,m,2,1,45,0.64065295,3500,3,62000,72,9,11,1,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
221,4,Charmander,,m,2,1,45,0.64065295,3500,3,62000,72,9,11,1,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
221,4,Charmander,,m,2,1,45,0.64065295,3500,3,62000,72,9,11,1,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
222,4,Charmander,,m,2,1,43,0.6265671,3000,3,56000,66,15,4,1,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
222,4,Charmander,,m,2,1,43,0.6265671,3000,3,56000,66,15,4,1,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
222,4,Charmander,,m,2,1,43,0.6265671,3000,3,56000,66,15,4,1,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
223,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,7,9,7,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
223,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,7,9,7,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
223,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,7,9,7,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
224,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,13,10,15,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
224,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,13,10,15,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
224,4,Charmander,,m,2,1,31,0.5343543,1900,2,27400,40,13,10,15,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
225,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,2,12,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
225,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,2,12,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
225,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,2,12,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
226,4,Charmander,,m,2,1,49,0.667934,4000,3,76000,84,4,5,2,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
226,4,Charmander,,m,2,1,49,0.667934,4000,3,76000,84,4,5,2,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
226,4,Charmander,,m,2,1,49,0.667934,4000,3,76000,84,4,5,2,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
227,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,11,11,2,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
227,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,11,11,2,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
227,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,11,11,2,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
228,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,4,4,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
228,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,4,4,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
228,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,10,4,4,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
229,4,Charmander,,m,2,1,47,0.65443563,3500,3,69000,78,4,3,9,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
229,4,Charmander,,m,2,1,47,0.65443563,3500,3,69000,78,4,3,9,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
229,4,Charmander,,m,2,1,47,0.65443563,3500,3,69000,78,4,3,9,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
230,4,Charmander,,m,2,1,43,0.6265671,3000,3,56000,66,9,1,8,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
230,4,Charmander,,m,2,1,43,0.6265671,3000,3,56000,66,9,1,8,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
230,4,Charmander,,m,2,1,43,0.6265671,3000,3,56000,66,9,1,8,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
231,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,2,11,0,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
231,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,2,11,0,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
231,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,2,11,0,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
232,4,Charmander,,f,2,1,33,0.5507927,2200,2,31200,44,14,3,5,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
232,4,Charmander,,f,2,1,33,0.5507927,2200,2,31200,44,14,3,5,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
232,4,Charmander,,f,2,1,33,0.5507927,2200,2,31200,44,14,3,5,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
233,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,8,0,14,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
233,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,8,0,14,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
233,4,Charmander,,m,2,1,41,0.6121573,3000,3,50000,60,8,0,14,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
234,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,13,8,3,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
234,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,13,8,3,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
234,4,Charmander,,m,2,1,59,0.7317,5000,4,120000,122,13,8,3,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
235,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,4,2,9,4,116,93,118,Charmander,,1,1,,0,0,0,0,10/17/2020
235,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,4,2,9,5,158,126,151,Charmeleon,,2,1,,0,0,0,0,10/17/2020
235,4,Charmander,,m,2,1,35,0.5667545,2200,2,35600,48,4,2,9,6,223,173,186,Charizard,Normal,3,1,,0,0,0,0,10/17/2020
